Light Intensity (% of scale max) Run #1,Position (m) Run #1,Light Intensity (% of scale max) Run #2,Position (m) Run #2,Light Intensity (% of scale max) Run #3,Position (m) Run #3,Light Intensity (% of scale max) Run #4,Position (m) Run #4,Light Intensity (% of scale max) Run #5,Position (m) Run #5
0.5,0.058,3.8,0.0879,0.4,0.0645,2,0.0756,0.5,0.0686
0.5,0.0585,2.8,0.0885,0.4,0.0644,3.4,0.0759,0.5,0.0686
0.5,0.0585,2.3,0.089,0.4,0.0644,4.4,0.0762,0.5,0.0686
0.5,0.0594,0.8,0.0898,0.4,0.0644,6,0.0768,0.5,0.0686
0.5,0.0599,0.9,0.0904,0.4,0.0645,7.1,0.0771,0.5,0.0686
0.5,0.0607,1.2,0.0909,0.4,0.0645,7.2,0.0774,0.5,0.0686
0.5,0.0615,2.6,0.0913,0.4,0.0645,6.8,0.0779,0.5,0.0686
0.5,0.0621,3.5,0.0918,0.4,0.0651,4.6,0.0783,0.5,0.0686
0.5,0.0624,6,0.0925,0.4,0.0658,3.7,0.0785,0.5,0.0687
0.5,0.0629,7.1,0.093,0.4,0.0659,2.6,0.0787,0.5,0.0687
0.5,0.0632,8.7,0.0939,0.4,0.0659,2.2,0.0789,0.5,0.0687
0.4,0.0646,9.4,0.0943,0.4,0.0659,1.6,0.0793,0.5,0.0687
0.4,0.066,9.3,0.0948,0.4,0.0664,1.1,0.0798,0.5,0.0687
0.4,0.0669,8.1,0.096,0.4,0.0674,1.2,0.0803,0.5,0.0687
0.4,0.0676,6.2,0.0963,0.4,0.0674,1.2,0.0807,0.5,0.0689
0.4,0.0683,4.3,0.0972,0.4,0.0674,1.1,0.0812,0.5,0.0699
0.4,0.0687,1.4,0.098,0.4,0.0675,1.1,0.0819,0.5,0.0703
0.4,0.0694,0.8,0.0989,0.4,0.0677,1.1,0.0826,0.4,0.0706
0.4,0.0698,0.8,0.0991,0.4,0.0677,1.9,0.0831,0.4,0.0706
0.4,0.0704,1.6,0.0996,0.4,0.0678,4,0.0838,0.4,0.0713
0.5,0.0709,2.9,0.1005,0.4,0.0679,7.2,0.0842,0.5,0.0716
0.5,0.0713,4.2,0.1012,0.4,0.0684,13.4,0.0845,0.5,0.0723
0.5,0.072,6.1,0.102,0.4,0.0684,18.4,0.085,0.5,0.0724
0.5,0.0722,6.6,0.1031,0.4,0.0687,23.2,0.0852,0.6,0.073
0.6,0.0729,5.2,0.1041,0.4,0.0691,24.8,0.0856,0.6,0.0734
0.6,0.0735,4.2,0.1049,0.4,0.0698,25.3,0.0858,0.6,0.0737
0.7,0.0744,3.7,0.1053,0.4,0.0703,24.7,0.0861,0.6,0.0737
0.7,0.0746,3,0.1054,0.4,0.0713,23.5,0.0863,0.6,0.0741
0.8,0.0753,2.5,0.1058,0.4,0.0717,20.9,0.0865,0.6,0.0746
0.9,0.0759,2.2,0.1061,0.4,0.0722,19.9,0.0867,0.8,0.075
1,0.0769,1.6,0.1064,0.4,0.0726,15.9,0.0869,1,0.0751
1.1,0.0779,1.3,0.1066,0.4,0.0735,15.2,0.087,1,0.0751
1.3,0.0787,1.1,0.1069,0.4,0.0737,13.2,0.0872,1.1,0.0751
1.5,0.0798,0.7,0.1074,0.5,0.0743,13,0.0872,3.2,0.0756
1.6,0.0804,0.6,0.1076,0.6,0.0744,11,0.0873,5.1,0.0761
1.8,0.0811,0.6,0.1079,0.6,0.0745,5.7,0.0876,6.3,0.0763
1.9,0.0821,0.6,0.1081,0.6,0.0745,4.4,0.0878,6.4,0.0763
2,0.0828,0.7,0.1084,0.9,0.0749,3.3,0.088,7.8,0.0767
2.4,0.084,0.7,0.1085,0.9,0.075,2.7,0.0881,10,0.077
2.6,0.0853,0.8,0.1086,0.9,0.075,2.2,0.0883,9.3,0.0777
2.7,0.0863,1.1,0.1091,1.1,0.075,2,0.0884,8.4,0.0779
3,0.0872,1.4,0.1097,1.8,0.0757,2,0.0886,5.9,0.0782
3.1,0.0885,1.7,0.11,2.4,0.0762,2,0.0886,5.8,0.0782
